_id,organizationId,employeeId,dateKey,date,shiftId,branchId,checkInAt,checkOutAt,checkInSource,checkOutSource,workedMinutes,isLate,lateByMinutes,status,notes,manuallyEditedBy,manuallyEditedByName,manuallyEditedAt,isDeleted,deletedAt,id,createdAt,updatedAt,lifelineApplied,unverifiedMinutes,dayClosed,reopenReason,reopenedByName,suggestedCheckOutAt,reopenedBy,reopenedAt
6a54afae4abea2bb5a83af6d,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-13,2026-07-13T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-13T09:28:00Z,2026-07-13T12:58:00Z,manual,manual,210,false,0,absent,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:57.795Z,false,,6a54afae4abea2bb5a83af6d,2026-07-13T09:28:14.697Z,2026-07-17T08:20:57.796Z,[],,,,,2026-07-13T13:43:00Z,,
6a55b1964abea2bb5a83bbad,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-14,2026-07-14T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-14T03:48:00Z,2026-07-14T12:47:00Z,manual,manual,539,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:57.810Z,false,,6a55b1964abea2bb5a83bbad,2026-07-14T03:48:38.201Z,2026-07-17T08:20:57.811Z,[],,,,,,,
6a55b4e44abea2bb5a83bcd6,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-14,2026-07-14T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-14T04:02:00Z,2026-07-14T12:38:00Z,manual,manual,516,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:57.827Z,false,,6a55b4e44abea2bb5a83bcd6,2026-07-14T04:02:44.316Z,2026-07-17T08:20:57.829Z,[],,,,,,,
6a55ba274abea2bb5a83bd60,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-14,2026-07-14T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-14T04:25:00Z,2026-07-14T12:46:00Z,manual,manual,501,false,0,half_day,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:57.855Z,false,,6a55ba274abea2bb5a83bd60,2026-07-14T04:25:11.017Z,2026-07-17T08:20:57.856Z,[],,,,,,,
6a55bc284abea2bb5a83bf80,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-14,2026-07-14T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-14T04:34:00Z,2026-07-14T12:36:00Z,manual,manual,482,true,4,half_day,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:57.895Z,false,,6a55bc284abea2bb5a83bf80,2026-07-14T04:33:44.945Z,2026-07-17T08:20:57.896Z,[],,,,,,,
6a55dceb4abea2bb5a83c97f,6a449eaf3e24124ff06a4a45,6a44a09b3e24124ff06a4bea,2026-07-14,2026-07-14T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-14T04:00:00Z,2026-07-14T12:30:00Z,manual,manual,510,false,0,present,Marked on time manually for Day Shift.,6a449eaf3e24124ff06a4a45,Signet AI,2026-08-19T12:08:50.169Z,false,,6a55dceb4abea2bb5a83c97f,2026-07-14T06:53:31.581Z,2026-08-19T12:08:50.170Z,[],0,false,,,,,
6a57056460a7919a1752d008,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-15,2026-07-15T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-15T03:58:00Z,2026-07-15T12:46:00Z,manual,manual,528,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:57.988Z,false,,6a57056460a7919a1752d008,2026-07-15T03:58:28.916Z,2026-07-17T08:20:57.989Z,[],,,,,,,
6a570ccd60a7919a1752d090,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-15,2026-07-15T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-15T04:30:00Z,2026-07-15T13:01:00Z,manual,manual,511,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.008Z,false,,6a570ccd60a7919a1752d090,2026-07-15T04:30:05.106Z,2026-07-17T08:20:58.009Z,[],,,,,,,
6a570d6760a7919a1752d133,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-15,2026-07-15T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-15T04:32:00Z,2026-07-15T12:55:00Z,manual,manual,503,false,2,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.043Z,false,,6a570d6760a7919a1752d133,2026-07-15T04:32:39.323Z,2026-07-17T08:20:58.044Z,[],,,,,,,
6a570e3a60a7919a1752d385,6a449eaf3e24124ff06a4a45,6a44a09b3e24124ff06a4bea,2026-07-15,2026-07-15T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,,,manual,manual,0,false,0,absent,,6a449eaf3e24124ff06a4a45,Signet AI,2026-08-19T12:08:55.842Z,false,,6a570e3a60a7919a1752d385,2026-07-15T04:36:10.867Z,2026-08-19T12:08:55.843Z,[],0,false,,,,,
6a57127c60a7919a1752d8e0,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-15,2026-07-15T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-15T04:54:00Z,2026-07-15T13:01:00Z,manual,manual,487,false,24,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.170Z,false,,6a57127c60a7919a1752d8e0,2026-07-15T04:54:20.182Z,2026-07-17T08:20:58.174Z,[],,,,,,,
6a5856ee5705dcd61e179660,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-16,2026-07-16T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-16T03:58:38.244Z,2026-07-16T12:44:45.060Z,mobile,mobile,526,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.232Z,false,,6a5856ee5705dcd61e179660,2026-07-16T03:58:38.260Z,2026-07-17T08:20:58.234Z,[],,,,,,,
6a5857355705dcd61e1796c9,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-16,2026-07-16T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-16T03:59:49.804Z,2026-07-16T12:34:21.260Z,mobile,mobile,515,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.262Z,false,,6a5857355705dcd61e1796c9,2026-07-16T03:59:49.812Z,2026-07-17T08:20:58.263Z,[],,,,,,,
6a585b2f5705dcd61e179767,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-16,2026-07-16T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-16T04:16:47.172Z,2026-07-16T12:54:46.287Z,mobile,mobile,518,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.283Z,false,,6a585b2f5705dcd61e179767,2026-07-16T04:16:47.179Z,2026-07-17T08:20:58.284Z,[],,,,,,,
6a585eaf5705dcd61e17995c,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-16,2026-07-16T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-16T04:31:43.921Z,2026-07-16T12:43:31.188Z,mobile,mobile,492,false,1,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.339Z,false,,6a585eaf5705dcd61e17995c,2026-07-16T04:31:43.932Z,2026-07-17T08:20:58.340Z,[],,,,,,,
6a5881525705dcd61e179d79,6a449eaf3e24124ff06a4a45,6a44a09b3e24124ff06a4bea,2026-07-16,2026-07-16T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-16T06:59:30.157Z,2026-07-16T13:03:44.333Z,mobile,mobile,364,false,0,half_day,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.398Z,false,,6a5881525705dcd61e179d79,2026-07-16T06:59:30.166Z,2026-07-17T08:20:58.399Z,[],,,,,2026-07-16T11:14:30.157Z,,
6a59a7f011e9f32f7179ca37,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-17,2026-07-17T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-17T03:56:32.708Z,2026-07-17T12:39:47.357Z,mobile,mobile,523,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.422Z,false,,6a59a7f011e9f32f7179ca37,2026-07-17T03:56:32.722Z,2026-07-17T12:39:47.362Z,[],,,,,,,
6a59a97811e9f32f7179ca95,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-17,2026-07-17T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-17T04:03:04.468Z,2026-07-17T12:36:20.417Z,mobile,mobile,513,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.439Z,false,,6a59a97811e9f32f7179ca95,2026-07-17T04:03:04.474Z,2026-07-17T12:36:20.433Z,[],,,,,,,
6a59aea211e9f32f7179cb3c,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-17,2026-07-17T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-17T04:25:06.071Z,2026-07-17T12:51:16.622Z,mobile,mobile,506,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.452Z,false,,6a59aea211e9f32f7179cb3c,2026-07-17T04:25:06.088Z,2026-07-17T12:51:16.638Z,[],,,,,,,
6a59afb711e9f32f7179cc4a,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-17,2026-07-17T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-17T04:29:43.146Z,2026-07-17T12:58:27.511Z,mobile,mobile,509,false,0,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.465Z,false,,6a59afb711e9f32f7179cc4a,2026-07-17T04:29:43.157Z,2026-07-17T12:58:27.534Z,[],,,,,,,
6a59b08411e9f32f7179cce5,6a449eaf3e24124ff06a4a45,6a44a09b3e24124ff06a4bea,2026-07-17,2026-07-17T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-17T04:33:08.587Z,2026-07-17T12:52:56.902Z,mobile,mobile,500,false,3,present,,,System Recompute (2026-07-17 deploy fix),2026-07-17T08:20:58.480Z,false,,6a59b08411e9f32f7179cce5,2026-07-17T04:33:08.596Z,2026-07-17T12:52:56.924Z,[],,,,,,,
6a5b0123613bdc0bd5733ab6,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-18,2026-07-18T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-18T04:29:23.741Z,2026-07-18T06:07:22.191Z,mobile,mobile,98,false,0,absent,,,,,false,,6a5b0123613bdc0bd5733ab6,2026-07-18T04:29:23.751Z,2026-07-18T06:07:22.203Z,[],,,,,,,
6a5b0438613bdc0bd5733b32,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-18,2026-07-18T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-18T04:42:00Z,2026-07-18T05:54:00Z,manual,manual,72,false,0,absent,,6a449eaf3e24124ff06a4a45,Signet AI,2026-07-27T05:29:45.078Z,false,,6a5b0438613bdc0bd5733b32,2026-07-18T04:42:32.209Z,2026-07-27T05:29:45.080Z,[],,,,,,,
6a5d9d6a613bdc0bd57340c5,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-20,2026-07-20T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-20T04:00:42.388Z,2026-07-20T14:28:38.893Z,mobile,mobile,628,false,0,present,,,,,false,,6a5d9d6a613bdc0bd57340c5,2026-07-20T04:00:42.410Z,2026-07-20T14:28:38.910Z,[],,,,,,,
6a5d9d90613bdc0bd573412e,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-20,2026-07-20T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-20T04:01:20.181Z,2026-07-20T12:46:06.241Z,mobile,mobile,525,false,0,present,,,,,false,,6a5d9d90613bdc0bd573412e,2026-07-20T04:01:20.202Z,2026-07-20T12:46:06.253Z,[],,,,,,,
6a5d9f21613bdc0bd57341d9,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-20,2026-07-20T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-20T04:08:01.269Z,2026-07-20T12:46:23.815Z,mobile,mobile,518,false,0,present,,,,,false,,6a5d9f21613bdc0bd57341d9,2026-07-20T04:08:01.294Z,2026-07-20T12:46:23.826Z,[],,,,,,,
6a5da263613bdc0bd573451e,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-20,2026-07-20T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-20T04:21:55.989Z,2026-07-20T12:04:28.811Z,mobile,mobile,463,false,0,half_day,,,,,false,,6a5da263613bdc0bd573451e,2026-07-20T04:21:55.997Z,2026-07-20T12:04:28.820Z,[],,,,,,,
6a5eee6f613bdc0bd573689f,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-21,2026-07-21T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-21T03:58:39.963Z,2026-07-21T12:52:16.176Z,mobile,mobile,534,false,0,present,,,,,false,,6a5eee6f613bdc0bd573689f,2026-07-21T03:58:39.989Z,2026-07-21T12:52:16.186Z,[],,,,,,,
6a5eef26613bdc0bd5736908,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-21,2026-07-21T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-21T04:01:42.002Z,2026-07-21T14:16:02.780Z,mobile,mobile,614,false,0,present,,,,,false,,6a5eef26613bdc0bd5736908,2026-07-21T04:01:42.014Z,2026-07-21T14:16:02.792Z,[],,,,,,,
6a5ef462613bdc0bd57369e8,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-21,2026-07-21T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-21T04:24:02.705Z,2026-07-21T12:59:48.097Z,mobile,mobile,516,false,0,present,,,,,false,,6a5ef462613bdc0bd57369e8,2026-07-21T04:24:02.721Z,2026-07-21T12:59:48.103Z,[],,,,,,,
6a5ef4fa613bdc0bd5736b12,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-21,2026-07-21T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-21T04:26:34.009Z,2026-07-21T12:57:36.231Z,mobile,mobile,511,false,0,present,,,,,false,,6a5ef4fa613bdc0bd5736b12,2026-07-21T04:26:34.034Z,2026-07-21T12:57:36.242Z,[],,,,,,,
6a604047613bdc0bd5737bd3,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-22,2026-07-22T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-22T04:00:07.417Z,2026-07-22T12:37:02.248Z,mobile,mobile,517,false,0,present,,,,,false,,6a604047613bdc0bd5737bd3,2026-07-22T04:00:07.455Z,2026-07-22T12:37:02.259Z,[],,,,,,,
6a60408e613bdc0bd5737c54,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-22,2026-07-22T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-22T04:01:17.993Z,2026-07-22T12:43:01.354Z,mobile,mobile,522,false,0,present,,,,,false,,6a60408e613bdc0bd5737c54,2026-07-22T04:01:18.007Z,2026-07-22T12:43:01.363Z,[],,,,,,,
6a60473e613bdc0bd5737e04,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-22,2026-07-22T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-22T04:29:50.189Z,2026-07-22T12:49:59.240Z,mobile,mobile,500,false,0,present,,,,,false,,6a60473e613bdc0bd5737e04,2026-07-22T04:29:50.208Z,2026-07-22T12:49:59.248Z,[],,,,,,,
6a604c5d613bdc0bd57380ce,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-22,2026-07-22T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-22T04:51:41.812Z,2026-07-22T12:45:29.630Z,mobile,mobile,474,true,21,half_day,,,,,false,,6a604c5d613bdc0bd57380ce,2026-07-22T04:51:41.827Z,2026-07-22T12:45:29.637Z,[],,,,,2026-07-22T09:06:41.812Z,,
6a6193eb613bdc0bd57394ce,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-23,2026-07-23T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-23T04:09:15.822Z,2026-07-23T12:44:55.240Z,mobile,mobile,516,false,0,present,,,,,false,,6a6193eb613bdc0bd57394ce,2026-07-23T04:09:15.835Z,2026-07-23T12:44:55.247Z,[],,,,,,,
6a619421613bdc0bd5739549,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-23,2026-07-23T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-23T04:10:09.643Z,2026-07-23T12:59:22.911Z,mobile,mobile,529,false,0,present,,,,,false,,6a619421613bdc0bd5739549,2026-07-23T04:10:09.658Z,2026-07-23T12:59:22.921Z,[],,,,,,,
6a61a0cd613bdc0bd57395b3,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-23,2026-07-23T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-23T05:04:13.536Z,2026-07-23T12:40:24.896Z,mobile,mobile,456,false,34,present,,,,,false,,6a61a0cd613bdc0bd57395b3,2026-07-23T05:04:13.546Z,2026-07-23T12:40:24.931Z,[],,,,,,,
6a62e3ad613bdc0bd5739aa6,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-24,2026-07-24T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-24T04:01:49.815Z,2026-07-24T12:56:22.414Z,mobile,mobile,535,false,0,present,,,,,false,,6a62e3ad613bdc0bd5739aa6,2026-07-24T04:01:49.826Z,2026-07-24T12:56:22.422Z,[],,,,,,,
6a62e980613bdc0bd5739b73,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-24,2026-07-24T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-24T04:26:40.917Z,2026-07-24T13:00:52.344Z,mobile,mobile,514,false,0,present,,,,,false,,6a62e980613bdc0bd5739b73,2026-07-24T04:26:40.930Z,2026-07-24T13:00:52.352Z,[],,,,,,,
6a62ebd0613bdc0bd5739c2e,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-24,2026-07-24T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-24T04:36:32.358Z,2026-07-24T13:06:51.266Z,mobile,mobile,510,false,6,present,,,,,false,,6a62ebd0613bdc0bd5739c2e,2026-07-24T04:36:32.366Z,2026-07-24T13:06:51.272Z,[],,,,,,,
6a643361613bdc0bd573c781,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-25,2026-07-25T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-25T03:54:09.232Z,2026-07-25T12:44:53.645Z,mobile,mobile,531,false,0,present,,,,,false,,6a643361613bdc0bd573c781,2026-07-25T03:54:09.246Z,2026-07-25T12:44:53.657Z,[],,,,,,,
6a6436a0613bdc0bd573c828,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-25,2026-07-25T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-25T04:08:00.925Z,2026-07-25T12:47:38.966Z,mobile,mobile,520,false,0,present,,,,,false,,6a6436a0613bdc0bd573c828,2026-07-25T04:08:00.936Z,2026-07-25T12:47:38.974Z,[],,,,,,,
6a643916613bdc0bd573c8d0,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-25,2026-07-25T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-25T04:18:30.454Z,2026-07-25T12:49:35.365Z,mobile,mobile,511,false,0,present,,,,,false,,6a643916613bdc0bd573c8d0,2026-07-25T04:18:30.462Z,2026-07-25T12:49:35.377Z,[],,,,,,,
6a6439e8613bdc0bd573c989,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-25,2026-07-25T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-25T04:22:00.871Z,2026-07-25T12:53:26.707Z,mobile,mobile,511,false,0,present,,,,,false,,6a6439e8613bdc0bd573c989,2026-07-25T04:22:00.892Z,2026-07-25T12:53:26.712Z,[],,,,,,,
6a66d346e8bee68c0d8eab5e,6a449eaf3e24124ff06a4a45,6a44a09b3e24124ff06a4bea,2026-07-27,2026-07-27T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-27T03:40:00Z,2026-07-27T12:30:00Z,manual,manual,530,false,0,present,,6a449eaf3e24124ff06a4a45,Signet AI,2026-07-28T06:15:38.942Z,false,,6a66d346e8bee68c0d8eab5e,2026-07-27T03:40:54.459Z,2026-07-28T06:15:38.945Z,[],0,,,,,,
6a66d9cbe8bee68c0d8eb380,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-27,2026-07-27T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-27T04:08:43.024Z,2026-07-27T12:22:03.175Z,mobile,mobile,493,false,0,present,,,,,false,,6a66d9cbe8bee68c0d8eb380,2026-07-27T04:08:43.035Z,2026-07-27T12:22:03.201Z,[],0,,,,,,
6a66da82e8bee68c0d8eb3e9,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-27,2026-07-27T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-27T04:11:46.919Z,2026-07-27T13:29:43.487Z,mobile,mobile,558,false,0,present,,,,,false,,6a66da82e8bee68c0d8eb3e9,2026-07-27T04:11:46.931Z,2026-07-27T13:29:43.499Z,[],0,,,,,,
6a66db0be8bee68c0d8eb491,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-27,2026-07-27T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-27T04:14:03.272Z,2026-07-27T10:14:48.008Z,mobile,mobile,361,false,0,half_day,,,,,false,,6a66db0be8bee68c0d8eb491,2026-07-27T04:14:03.293Z,2026-07-27T10:14:48.021Z,[],,,,,,,
6a66ddf1e8bee68c0d8eb627,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-27,2026-07-27T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-27T04:26:25.160Z,2026-07-27T12:46:22.389Z,mobile,mobile,500,false,0,present,,,,,false,,6a66ddf1e8bee68c0d8eb627,2026-07-27T04:26:25.174Z,2026-07-27T12:46:22.400Z,[],0,,,,,,
6a68291fd1761ae95f3c83f7,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-28,2026-07-28T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-28T03:59:27.293Z,2026-07-28T12:43:20.358Z,mobile,mobile,524,false,0,present,,,,,false,,6a68291fd1761ae95f3c83f7,2026-07-28T03:59:27.310Z,2026-07-28T12:43:20.375Z,[],0,,,,,,
6a682a05d1761ae95f3c8460,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-28,2026-07-28T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-28T04:03:17.823Z,2026-07-28T12:41:41.293Z,mobile,mobile,518,false,0,present,,,,,false,,6a682a05d1761ae95f3c8460,2026-07-28T04:03:17.833Z,2026-07-28T12:41:41.308Z,[],0,,,,,,
6a682d9fd1761ae95f3c8511,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-28,2026-07-28T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-28T04:18:39.778Z,2026-07-28T12:54:06.261Z,mobile,mobile,514,false,0,present,,,,,false,,6a682d9fd1761ae95f3c8511,2026-07-28T04:18:39.790Z,2026-07-28T12:54:06.276Z,[],0,,,,,,
6a682f19d1761ae95f3c85d4,6a449eaf3e24124ff06a4a45,6a44acd53e24124ff06a5763,2026-07-28,2026-07-28T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-28T04:24:57.064Z,2026-07-28T12:56:18.901Z,mobile,mobile,511,false,0,present,,,,,false,,6a682f19d1761ae95f3c85d4,2026-07-28T04:24:57.073Z,2026-07-28T12:56:18.912Z,[],0,,,,,,
6a697b98d1761ae95f3ca3cd,6a449eaf3e24124ff06a4a45,6a44ab783e24124ff06a557f,2026-07-29,2026-07-29T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-29T04:03:36.217Z,2026-07-29T12:52:01.793Z,mobile,mobile,528,false,0,present,,,,,false,,6a697b98d1761ae95f3ca3cd,2026-07-29T04:03:36.245Z,2026-07-29T12:52:01.815Z,[],0,,,,,,
6a697be5d1761ae95f3ca448,6a449eaf3e24124ff06a4a45,6a44abdc3e24124ff06a5641,2026-07-29,2026-07-29T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-29T04:04:53.927Z,2026-07-29T12:41:27.554Z,mobile,mobile,517,false,0,present,,,,,false,,6a697be5d1761ae95f3ca448,2026-07-29T04:04:53.935Z,2026-07-29T12:41:27.570Z,[],0,,,,,,
6a697f1fd1761ae95f3ca4f9,6a449eaf3e24124ff06a4a45,6a44a1d53e24124ff06a4cf5,2026-07-29,2026-07-29T00:00:00Z,6a44a98f3e24124ff06a53e4,6a44a9ef3e24124ff06a5439,2026-07-29T04:18:39.495Z,2026-07-29T12:52:40.400Z,mobile,mobile,514,false,0,present,,,,,false,,6a697f1fd1761ae95f3ca4f9,2026-07-29T04:18:39.512Z,2026-07-29T12:52:40.411Z,[],0,,,,,,
